kMessageId;PostedDateTime;TransactionType;OrderID;MerchantOrderID;AmountType;AmountDescription;Amount;QuantityPurchased;SellerSKU;MarketplaceName;SettlementID
5291501317;Thu Oct 16 2025 11:28:13 GMT+0000 (GMT);Order;303-1988644-5065903;;ItemFees;Commission;-5.17;;;Amazon.de;25758666322
5291501320;Thu Oct 16 2025 11:28:13 GMT+0000 (GMT);Order;303-1988644-5065903;;ItemFees;ShippingHB;-1.01;;;Amazon.de;25758666322
5291500627;Thu Oct 16 2025 11:28:20 GMT+0000 (GMT);Order;028-2065569-0577133;;ItemPrice;Principal;49.5;;;Amazon.de;25758666322
5291500630;Thu Oct 16 2025 11:28:20 GMT+0000 (GMT);Order;028-2065569-0577133;;ItemPrice;Tax;9.4;;;Amazon.de;25758666322
5291500633;Thu Oct 16 2025 11:28:20 GMT+0000 (GMT);Order;028-2065569-0577133;;ItemPrice;Shipping;4.12;;;Amazon.de;25758666322
5291500636;Thu Oct 16 2025 11:28:20 GMT+0000 (GMT);Order;028-2065569-0577133;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25758666322
5291500639;Thu Oct 16 2025 11:28:20 GMT+0000 (GMT);Order;028-2065569-0577133;;ItemFees;Commission;-9.1;;;Amazon.de;25758666322
5291500642;Thu Oct 16 2025 11:28:20 GMT+0000 (GMT);Order;028-2065569-0577133;;ItemFees;ShippingHB;-0.76;;;Amazon.de;25758666322
5291501131;Thu Oct 16 2025 11:44:53 GMT+0000 (GMT);Order;303-0729401-7148329;;ItemPrice;Principal;106.65;;;Amazon.de;25758666322
5291501134;Thu Oct 16 2025 11:44:53 GMT+0000 (GMT);Order;303-0729401-7148329;;ItemPrice;Tax;20.25;;;Amazon.de;25758666322
5291501137;Thu Oct 16 2025 11:44:53 GMT+0000 (GMT);Order;303-0729401-7148329;;ItemPrice;Shipping;4.12;;;Amazon.de;25758666322
5291501140;Thu Oct 16 2025 11:44:53 GMT+0000 (GMT);Order;303-0729401-7148329;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25758666322
5291501143;Thu Oct 16 2025 11:44:53 GMT+0000 (GMT);Order;303-0729401-7148329;;ItemFees;Commission;-19.62;;;Amazon.de;25758666322
5291501146;Thu Oct 16 2025 11:44:53 GMT+0000 (GMT);Order;303-0729401-7148329;;ItemFees;ShippingHB;-0.76;;;Amazon.de;25758666322
5291498308;Thu Oct 16 2025 11:46:44 GMT+0000 (GMT);Order;407-1686132-0709139;;ItemPrice;Principal;23.16;;;Amazon.fr;25758151382
5291498311;Thu Oct 16 2025 11:46:44 GMT+0000 (GMT);Order;407-1686132-0709139;;ItemPrice;Tax;4.64;;;Amazon.fr;25758151382
5291498314;Thu Oct 16 2025 11:46:44 GMT+0000 (GMT);Order;407-1686132-0709139;;ItemPrice;Shipping;3.71;;;Amazon.fr;25758151382
5291498317;Thu Oct 16 2025 11:46:44 GMT+0000 (GMT);Order;407-1686132-0709139;;ItemPrice;ShippingTax;0.74;;;Amazon.fr;25758151382
5291498320;Thu Oct 16 2025 11:46:44 GMT+0000 (GMT);Order;407-1686132-0709139;;ItemFees;Commission;-4.31;;;Amazon.fr;25758151382
5291498323;Thu Oct 16 2025 11:46:44 GMT+0000 (GMT);Order;407-1686132-0709139;;ItemFees;ShippingHB;-0.7;;;Amazon.fr;25758151382
5291498326;Thu Oct 16 2025 11:46:44 GMT+0000 (GMT);Order;407-1686132-0709139;;ItemFees;DigitalServicesFee;-0.1;;;Amazon.fr;25758151382
5291498329;Thu Oct 16 2025 11:46:44 GMT+0000 (GMT);Order;407-1686132-0709139;;ItemPrice;Principal;51.5;;;Amazon.fr;25758151382
5291498332;Thu Oct 16 2025 11:46:44 GMT+0000 (GMT);Order;407-1686132-0709139;;ItemPrice;Tax;10.3;;;Amazon.fr;25758151382
5291498335;Thu Oct 16 2025 11:46:44 GMT+0000 (GMT);Order;407-1686132-0709139;;ItemPrice;Shipping;3.71;;;Amazon.fr;25758151382
5291498338;Thu Oct 16 2025 11:46:44 GMT+0000 (GMT);Order;407-1686132-0709139;;ItemPrice;ShippingTax;0.74;;;Amazon.fr;25758151382
5291498341;Thu Oct 16 2025 11:46:44 GMT+0000 (GMT);Order;407-1686132-0709139;;ItemFees;Commission;-8.83;;;Amazon.fr;25758151382
5291498344;Thu Oct 16 2025 11:46:44 GMT+0000 (GMT);Order;407-1686132-0709139;;ItemFees;ShippingHB;-0.65;;;Amazon.fr;25758151382
5291498347;Thu Oct 16 2025 11:46:44 GMT+0000 (GMT);Order;407-1686132-0709139;;ItemFees;DigitalServicesFee;-0.2;;;Amazon.fr;25758151382
5291498149;Thu Oct 16 2025 11:46:55 GMT+0000 (GMT);Order;404-4031998-0881911;;ItemPrice;Principal;27.63;;;Amazon.fr;25758151382
5291498152;Thu Oct 16 2025 11:46:55 GMT+0000 (GMT);Order;404-4031998-0881911;;ItemPrice;Shipping;4.45;;;Amazon.fr;25758151382
5291498155;Thu Oct 16 2025 11:46:55 GMT+0000 (GMT);Order;404-4031998-0881911;;ItemFees;Commission;-4.28;;;Amazon.fr;25758151382
5291498158;Thu Oct 16 2025 11:46:55 GMT+0000 (GMT);Order;404-4031998-0881911;;ItemFees;ShippingHB;-0.7;;;Amazon.fr;25758151382
5291498161;Thu Oct 16 2025 11:46:55 GMT+0000 (GMT);Order;404-4031998-0881911;;ItemFees;DigitalServicesFee;-0.1;;;Amazon.fr;25758151382
5291498164;Thu Oct 16 2025 11:46:55 GMT+0000 (GMT);Order;404-4031998-0881911;;ItemPrice;Principal;27.63;;;Amazon.fr;25758151382
5291498167;Thu Oct 16 2025 11:46:55 GMT+0000 (GMT);Order;404-4031998-0881911;;ItemPrice;Shipping;4.45;;;Amazon.fr;25758151382
5291498170;Thu Oct 16 2025 11:46:55 GMT+0000 (GMT);Order;404-4031998-0881911;;ItemFees;Commission;-4.28;;;Amazon.fr;25758151382
5291498173;Thu Oct 16 2025 11:46:55 GMT+0000 (GMT);Order;404-4031998-0881911;;ItemFees;ShippingHB;-0.7;;;Amazon.fr;25758151382
5291498176;Thu Oct 16 2025 11:46:55 GMT+0000 (GMT);Order;404-4031998-0881911;;ItemFees;DigitalServicesFee;-0.1;;;Amazon.fr;25758151382
5291500405;Thu Oct 16 2025 12:01:13 GMT+0000 (GMT);Order;303-1727154-9629161;;ItemPrice;Principal;39.94;;;Amazon.de;25758666322
5291500408;Thu Oct 16 2025 12:01:13 GMT+0000 (GMT);Order;303-1727154-9629161;;ItemPrice;Tax;7.6;;;Amazon.de;25758666322
5291500411;Thu Oct 16 2025 12:01:13 GMT+0000 (GMT);Order;303-1727154-9629161;;ItemPrice;Shipping;1.37;;;Amazon.de;25758666322
5291500414;Thu Oct 16 2025 12:01:13 GMT+0000 (GMT);Order;303-1727154-9629161;;ItemPrice;ShippingTax;0.26;;;Amazon.de;25758666322
5291500417;Thu Oct 16 2025 12:01:13 GMT+0000 (GMT);Order;303-1727154-9629161;;ItemFees;Commission;-8.48;;;Amazon.de;25758666322
5291500420;Thu Oct 16 2025 12:01:13 GMT+0000 (GMT);Order;303-1727154-9629161;;ItemFees;ShippingHB;-0.3;;;Amazon.de;25758666322
5291500423;Thu Oct 16 2025 12:01:13 GMT+0000 (GMT);Order;303-1727154-9629161;;ItemPrice;Principal;64.4;;;Amazon.de;25758666322
5291500426;Thu Oct 16 2025 12:01:13 GMT+0000 (GMT);Order;303-1727154-9629161;;ItemPrice;Tax;12.24;;;Amazon.de;25758666322
5291500429;Thu Oct 16 2025 12:01:13 GMT+0000 (GMT);Order;303-1727154-9629161;;ItemPrice;Shipping;1.37;;;Amazon.de;25758666322
5291500432;Thu Oct 16 2025 12:01:13 GMT+0000 (GMT);Order;303-1727154-9629161;;ItemPrice;ShippingTax;0.26;;;Amazon.de;25758666322
5291500435;Thu Oct 16 2025 12:01:13 GMT+0000 (GMT);Order;303-1727154-9629161;;ItemFees;Commission;-11.87;;;Amazon.de;25758666322
5291500438;Thu Oct 16 2025 12:01:13 GMT+0000 (GMT);Order;303-1727154-9629161;;ItemFees;ShippingHB;-0.24;;;Amazon.de;25758666322
5291500441;Thu Oct 16 2025 12:01:13 GMT+0000 (GMT);Order;303-1727154-9629161;;ItemPrice;Principal;64.4;;;Amazon.de;25758666322
5291500444;Thu Oct 16 2025 12:01:13 GMT+0000 (GMT);Order;303-1727154-9629161;;ItemPrice;Tax;12.24;;;Amazon.de;25758666322
5291500447;Thu Oct 16 2025 12:01:13 GMT+0000 (GMT);Order;303-1727154-9629161;;ItemPrice;Shipping;1.38;;;Amazon.de;25758666322
5291500450;Thu Oct 16 2025 12:01:13 GMT+0000 (GMT);Order;303-1727154-9629161;;ItemPrice;ShippingTax;0.26;;;Amazon.de;25758666322
5291500453;Thu Oct 16 2025 12:01:13 GMT+0000 (GMT);Order;303-1727154-9629161;;ItemFees;Commission;-11.86;;;Amazon.de;25758666322
5291500456;Thu Oct 16 2025 12:01:13 GMT+0000 (GMT);Order;303-1727154-9629161;;ItemFees;ShippingHB;-0.25;;;Amazon.de;25758666322
5291501059;Thu Oct 16 2025 12:01:45 GMT+0000 (GMT);Order;302-9546573-5770761;;ItemPrice;Principal;31.1;;;Amazon.de;25758666322
5291501062;Thu Oct 16 2025 12:01:45 GMT+0000 (GMT);Order;302-9546573-5770761;;ItemPrice;Tax;6.22;;;Amazon.de;25758666322
5291501065;Thu Oct 16 2025 12:01:45 GMT+0000 (GMT);Order;302-9546573-5770761;;ItemPrice;Shipping;2.3;;;Amazon.de;25758666322
5291501068;Thu Oct 16 2025 12:01:45 GMT+0000 (GMT);Order;302-9546573-5770761;;ItemPrice;ShippingTax;0.46;;;Amazon.de;25758666322
5291501071;Thu Oct 16 2025 12:01:45 GMT+0000 (GMT);Order;302-9546573-5770761;;ItemFees;Commission;-5.71;;;Amazon.de;25758666322
5291501074;Thu Oct 16 2025 12:01:45 GMT+0000 (GMT);Order;302-9546573-5770761;;ItemFees;ShippingHB;-0.43;;;Amazon.de;25758666322
5291501077;Thu Oct 16 2025 12:01:45 GMT+0000 (GMT);Order;302-9546573-5770761;;ItemPrice;Principal;14.2;;;Amazon.de;25758666322
5291501080;Thu Oct 16 2025 12:01:45 GMT+0000 (GMT);Order;302-9546573-5770761;;ItemPrice;Tax;2.84;;;Amazon.de;25758666322
5291501083;Thu Oct 16 2025 12:01:45 GMT+0000 (GMT);Order;302-9546573-5770761;;ItemPrice;Shipping;1.15;;;Amazon.de;25758666322
5291501086;Thu Oct 16 2025 12:01:45 GMT+0000 (GMT);Order;302-9546573-5770761;;ItemPrice;ShippingTax;0.23;;;Amazon.de;25758666322
5291501089;Thu Oct 16 2025 12:01:45 GMT+0000 (GMT);Order;302-9546573-5770761;;ItemFees;Commission;-2.62;;;Amazon.de;25758666322
5291501092;Thu Oct 16 2025 12:01:45 GMT+0000 (GMT);Order;302-9546573-5770761;;ItemFees;ShippingHB;-0.21;;;Amazon.de;25758666322
5291501095;Thu Oct 16 2025 12:01:45 GMT+0000 (GMT);Order;302-9546573-5770761;;ItemPrice;Principal;32.69;;;Amazon.de;25758666322
5291501098;Thu Oct 16 2025 12:01:45 GMT+0000 (GMT);Order;302-9546573-5770761;;ItemPrice;Tax;6.54;;;Amazon.de;25758666322
5291501101;Thu Oct 16 2025 12:01:45 GMT+0000 (GMT);Order;302-9546573-5770761;;ItemPrice;Shipping;1.15;;;Amazon.de;25758666322
5291501104;Thu Oct 16 2025 12:01:45 GMT+0000 (GMT);Order;302-9546573-5770761;;ItemPrice;ShippingTax;0.23;;;Amazon.de;25758666322
5291501107;Thu Oct 16 2025 12:01:45 GMT+0000 (GMT);Order;302-9546573-5770761;;ItemFees;Commission;-6.02;;;Amazon.de;25758666322
5291501110;Thu Oct 16 2025 12:01:45 GMT+0000 (GMT);Order;302-9546573-5770761;;ItemFees;ShippingHB;-0.22;;;Amazon.de;25758666322
5291501113;Thu Oct 16 2025 12:01:45 GMT+0000 (GMT);Order;302-9546573-5770761;;ItemPrice;Principal;16.39;;;Amazon.de;25758666322
5291501116;Thu Oct 16 2025 12:01:45 GMT+0000 (GMT);Order;302-9546573-5770761;;ItemPrice;Tax;3.28;;;Amazon.de;25758666322
5291501119;Thu Oct 16 2025 12:01:45 GMT+0000 (GMT);Order;302-9546573-5770761;;ItemPrice;Shipping;1.15;;;Amazon.de;25758666322
5291501122;Thu Oct 16 2025 12:01:45 GMT+0000 (GMT);Order;302-9546573-5770761;;ItemPrice;ShippingTax;0.23;;;Amazon.de;25758666322
5291501125;Thu Oct 16 2025 12:01:45 GMT+0000 (GMT);Order;302-9546573-5770761;;ItemFees;Commission;-3.01;;;Amazon.de;25758666322
5291501128;Thu Oct 16 2025 12:01:45 GMT+0000 (GMT);Order;302-9546573-5770761;;ItemFees;ShippingHB;-0.21;;;Amazon.de;25758666322
5291500549;Thu Oct 16 2025 12:02:04 GMT+0000 (GMT);Order;028-5738730-4517957;;ItemPrice;Principal;26.47;;;Amazon.de;25758666322
5291500552;Thu Oct 16 2025 12:02:04 GMT+0000 (GMT);Order;028-5738730-4517957;;ItemPrice;Tax;5.03;;;Amazon.de;25758666322
5291500555;Thu Oct 16 2025 12:02:04 GMT+0000 (GMT);Order;028-5738730-4517957;;ItemPrice;Shipping;4.12;;;Amazon.de;25758666322
5291500558;Thu Oct 16 2025 12:02:04 GMT+0000 (GMT);Order;028-5738730-4517957;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25758666322
5291500561;Thu Oct 16 2025 12:02:04 GMT+0000 (GMT);Order;028-5738730-4517957;;ItemFees;Commission;-5.61;;;Amazon.de;25758666322
5291500564;Thu Oct 16 2025 12:02:04 GMT+0000 (GMT);Order;028-5738730-4517957;;ItemFees;ShippingHB;-0.88;;;Amazon.de;25758666322
5291500843;Thu Oct 16 2025 12:02:17 GMT+0000 (GMT);Order;306-5049685-7973965;;ItemPrice;Principal;14.71;;;Amazon.de;25758666322
5291500846;Thu Oct 16 2025 12:02:17 GMT+0000 (GMT);Order;306-5049685-7973965;;ItemPrice;Tax;2.79;;;Amazon.de;25758666322
5291500849;Thu Oct 16 2025 12:02:17 GMT+0000 (GMT);Order;306-5049685-7973965;;ItemPrice;Shipping;4.12;;;Amazon.de;25758666322
5291500852;Thu Oct 16 2025 12:02:17 GMT+0000 (GMT);Order;306-5049685-7973965;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25758666322
5291500855;Thu Oct 16 2025 12:02:17 GMT+0000 (GMT);Order;306-5049685-7973965;;ItemFees;Commission;-2.7;;;Amazon.de;25758666322
5291500858;Thu Oct 16 2025 12:02:17 GMT+0000 (GMT);Order;306-5049685-7973965;;ItemFees;ShippingHB;-0.76;;;Amazon.de;25758666322
5291500951;Thu Oct 16 2025 12:17:48 GMT+0000 (GMT);Order;305-8529039-8377965;;ItemPrice;Principal;25.68;;;Amazon.de;25758666322
5291500954;Thu Oct 16 2025 12:17:48 GMT+0000 (GMT);Order;305-8529039-8377965;;ItemPrice;Shipping;2.16;;;Amazon.de;25758666322
5291500957;Thu Oct 16 2025 12:17:48 GMT+0000 (GMT);Order;305-8529039-8377965;;ItemFees;Commission;-4.72;;;Amazon.de;25758666322
5291500960;Thu Oct 16 2025 12:17:48 GMT+0000 (GMT);Order;305-8529039-8377965;;ItemFees;ShippingHB;-0.33;;;Amazon.de;25758666322
5291500963;Thu Oct 16 2025 12:17:48 GMT+0000 (GMT);Order;305-8529039-8377965;;ItemPrice;Principal;25.68;;;Amazon.de;25758666322
5291500966;Thu Oct 16 2025 12:17:48 GMT+0000 (GMT);Order;305-8529039-8377965;;ItemPrice;Shipping;2.17;;;Amazon.de;25758666322
5291500969;Thu Oct 16 2025 12:17:48 GMT+0000 (GMT);Order;305-8529039-8377965;;ItemFees;Commission;-4.73;;;Amazon.de;25758666322
5291500972;Thu Oct 16 2025 12:17:48 GMT+0000 (GMT);Order;305-8529039-8377965;;ItemFees;ShippingHB;-0.33;;;Amazon.de;25758666322
5291500975;Thu Oct 16 2025 12:17:48 GMT+0000 (GMT);Order;305-8529039-8377965;;ItemPrice;Principal;25.68;;;Amazon.de;25758666322
5291500978;Thu Oct 16 2025 12:17:48 GMT+0000 (GMT);Order;305-8529039-8377965;;ItemPrice;Shipping;2.17;;;Amazon.de;25758666322
5291500981;Thu Oct 16 2025 12:17:48 GMT+0000 (GMT);Order;305-8529039-8377965;;ItemFees;Commission;-4.73;;;Amazon.de;25758666322
5291500984;Thu Oct 16 2025 12:17:48 GMT+0000 (GMT);Order;305-8529039-8377965;;ItemFees;ShippingHB;-0.33;;;Amazon.de;25758666322
5291499703;Thu Oct 16 2025 12:29:17 GMT+0000 (GMT);Order;303-5515669-7481963;;ItemPrice;Principal;66.81;;;Amazon.de;25758666322
5291499706;Thu Oct 16 2025 12:29:17 GMT+0000 (GMT);Order;303-5515669-7481963;;ItemPrice;Tax;12.69;;;Amazon.de;25758666322
5291499709;Thu Oct 16 2025 12:29:17 GMT+0000 (GMT);Order;303-5515669-7481963;;ItemPrice;Shipping;4.12;;;Amazon.de;25758666322
5291499712;Thu Oct 16 2025 12:29:17 GMT+0000 (GMT);Order;303-5515669-7481963;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25758666322
5291499715;Thu Oct 16 2025 12:29:17 GMT+0000 (GMT);Order;303-5515669-7481963;;ItemFees;Commission;-12.3;;;Amazon.de;25758666322
5291499718;Thu Oct 16 2025 12:29:17 GMT+0000 (GMT);Order;303-5515669-7481963;;ItemFees;ShippingHB;-0.77;;;Amazon.de;25758666322
5291500153;Thu Oct 16 2025 12:29:30 GMT+0000 (GMT);Order;302-8242551-0061130;;ItemPrice;Principal;64.8;;;Amazon.de;25758666322
5291500156;Thu Oct 16 2025 12:29:30 GMT+0000 (GMT);Order;302-8242551-0061130;;ItemPrice;Tax;12.31;;;Amazon.de;25758666322
5291500159;Thu Oct 16 2025 12:29:30 GMT+0000 (GMT);Order;302-8242551-0061130;;ItemPrice;Shipping;4.12;;;Amazon.de;25758666322
5291500162;Thu Oct 16 2025 12:29:30 GMT+0000 (GMT);Order;302-8242551-0061130;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25758666322
5291500165;Thu Oct 16 2025 12:29:30 GMT+0000 (GMT);Order;302-8242551-0061130;;ItemFees;Commission;-11.93;;;Amazon.de;25758666322
5291500168;Thu Oct 16 2025 12:29:30 GMT+0000 (GMT);Order;302-8242551-0061130;;ItemFees;ShippingHB;-0.77;;;Amazon.de;25758666322
5291500315;Thu Oct 16 2025 12:35:28 GMT+0000 (GMT);Order;306-9498127-5037154;;ItemPrice;Principal;37.82;;;Amazon.de;25758666322
5291500318;Thu Oct 16 2025 12:35:28 GMT+0000 (GMT);Order;306-9498127-5037154;;ItemPrice;Tax;7.18;;;Amazon.de;25758666322
5291500321;Thu Oct 16 2025 12:35:28 GMT+0000 (GMT);Order;306-9498127-5037154;;ItemPrice;Shipping;1.64;;;Amazon.de;25758666322
5291500324;Thu Oct 16 2025 12:35:28 GMT+0000 (GMT);Order;306-9498127-5037154;;ItemPrice;ShippingTax;0.32;;;Amazon.de;25758666322
5291500327;Thu Oct 16 2025 12:35:28 GMT+0000 (GMT);Order;306-9498127-5037154;;ItemFees;Commission;-6.43;;;Amazon.de;25758666322
5291500330;Thu Oct 16 2025 12:35:28 GMT+0000 (GMT);Order;306-9498127-5037154;;ItemFees;ShippingHB;-0.29;;;Amazon.de;25758666322
5291500333;Thu Oct 16 2025 12:35:28 GMT+0000 (GMT);Order;306-9498127-5037154;;ItemPrice;Principal;64.29;;;Amazon.de;25758666322
5291500336;Thu Oct 16 2025 12:35:28 GMT+0000 (GMT);Order;306-9498127-5037154;;ItemPrice;Tax;12.21;;;Amazon.de;25758666322
5291500339;Thu Oct 16 2025 12:35:28 GMT+0000 (GMT);Order;306-9498127-5037154;;ItemPrice;Shipping;2.46;;;Amazon.de;25758666322
5291500342;Thu Oct 16 2025 12:35:28 GMT+0000 (GMT);Order;306-9498127-5037154;;ItemPrice;ShippingTax;0.48;;;Amazon.de;25758666322
5291500345;Thu Oct 16 2025 12:35:28 GMT+0000 (GMT);Order;306-9498127-5037154;;ItemFees;Commission;-11.83;;;Amazon.de;25758666322
5291500348;Thu Oct 16 2025 12:35:28 GMT+0000 (GMT);Order;306-9498127-5037154;;ItemFees;ShippingHB;-0.46;;;Amazon.de;25758666322
5291501323;Thu Oct 16 2025 12:36:59 GMT+0000 (GMT);Order;028-3304761-6625100;;ItemPrice;Principal;95.71;;;Amazon.de;25758666322
5291501326;Thu Oct 16 2025 12:36:59 GMT+0000 (GMT);Order;028-3304761-6625100;;ItemPrice;Tax;18.19;;;Amazon.de;25758666322
5291501329;Thu Oct 16 2025 12:36:59 GMT+0000 (GMT);Order;028-3304761-6625100;;ItemPrice;Shipping;4.12;;;Amazon.de;25758666322
5291501332;Thu Oct 16 2025 12:36:59 GMT+0000 (GMT);Order;028-3304761-6625100;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25758666322
5291501335;Thu Oct 16 2025 12:36:59 GMT+0000 (GMT);Order;028-3304761-6625100;;ItemFees;Commission;-16.27;;;Amazon.de;25758666322
5291501338;Thu Oct 16 2025 12:36:59 GMT+0000 (GMT);Order;028-3304761-6625100;;ItemFees;ShippingHB;-0.71;;;Amazon.de;25758666322
5291501560;Thu Oct 16 2025 12:44:50 GMT+0000 (GMT);other-transaction;302-7597771-1862709;;other-transaction;Shipping label purchase for return;-7.87;;;;25758666322
5291500681;Thu Oct 16 2025 12:57:26 GMT+0000 (GMT);Order;304-5891002-4600302;;ItemPrice;Principal;10;;;Amazon.de;25758666322
5291500684;Thu Oct 16 2025 12:57:26 GMT+0000 (GMT);Order;304-5891002-4600302;;ItemPrice;Tax;2;;;Amazon.de;25758666322
5291500687;Thu Oct 16 2025 12:57:26 GMT+0000 (GMT);Order;304-5891002-4600302;;ItemPrice;Shipping;5.42;;;Amazon.de;25758666322
5291500690;Thu Oct 16 2025 12:57:26 GMT+0000 (GMT);Order;304-5891002-4600302;;ItemPrice;ShippingTax;1.08;;;Amazon.de;25758666322
5291500693;Thu Oct 16 2025 12:57:26 GMT+0000 (GMT);Order;304-5891002-4600302;;ItemFees;Commission;-1.84;;;Amazon.de;25758666322
5291500696;Thu Oct 16 2025 12:57:26 GMT+0000 (GMT);Order;304-5891002-4600302;;ItemFees;ShippingHB;-1;;;Amazon.de;25758666322
5291501233;Thu Oct 16 2025 13:17:42 GMT+0000 (GMT);Order;028-6088003-9404326;;ItemPrice;Principal;13.36;;;Amazon.de;25758666322
5291501236;Thu Oct 16 2025 13:17:42 GMT+0000 (GMT);Order;028-6088003-9404326;;ItemPrice;Tax;2.54;;;Amazon.de;25758666322
5291501239;Thu Oct 16 2025 13:17:42 GMT+0000 (GMT);Order;028-6088003-9404326;;ItemPrice;Shipping;4.12;;;Amazon.de;25758666322
5291501242;Thu Oct 16 2025 13:17:42 GMT+0000 (GMT);Order;028-6088003-9404326;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25758666322
5291501245;Thu Oct 16 2025 13:17:42 GMT+0000 (GMT);Order;028-6088003-9404326;;ItemFees;Commission;-2.45;;;Amazon.de;25758666322
5291501248;Thu Oct 16 2025 13:17:42 GMT+0000 (GMT);Order;028-6088003-9404326;;ItemFees;ShippingHB;-0.76;;;Amazon.de;25758666322
5291461831;Thu Oct 16 2025 13:18:33 GMT+0000 (GMT);Order;407-3845776-7332302;;ItemPrice;Principal;75.67;;;Amazon.it;25671641022
5291461834;Thu Oct 16 2025 13:18:33 GMT+0000 (GMT);Order;407-3845776-7332302;;ItemPrice;Shipping;11.9;;;Amazon.it;25671641022
5291461837;Thu Oct 16 2025 13:18:33 GMT+0000 (GMT);Order;407-3845776-7332302;;ItemFees;Commission;-13.92;;;Amazon.it;25671641022
5291461840;Thu Oct 16 2025 13:18:33 GMT+0000 (GMT);Order;407-3845776-7332302;;ItemFees;ShippingHB;-1.84;;;Amazon.it;25671641022
5291461843;Thu Oct 16 2025 13:18:33 GMT+0000 (GMT);Order;407-3845776-7332302;;ItemFees;DigitalServicesFee;-0.32;;;Amazon.it;25671641022
5291498413;Thu Oct 16 2025 13:18:45 GMT+0000 (GMT);Order;403-4483647-1415560;;ItemPrice;Principal;75.84;;;Amazon.fr;25758151382
5291498416;Thu Oct 16 2025 13:18:45 GMT+0000 (GMT);Order;403-4483647-1415560;;ItemPrice;Tax;15.16;;;Amazon.fr;25758151382
5291498419;Thu Oct 16 2025 13:18:45 GMT+0000 (GMT);Order;403-4483647-1415560;;ItemPrice;Shipping;7.42;;;Amazon.fr;25758151382
5291498422;Thu Oct 16 2025 13:18:45 GMT+0000 (GMT);Order;403-4483647-1415560;;ItemPrice;ShippingTax;1.48;;;Amazon.fr;25758151382
5291498425;Thu Oct 16 2025 13:18:45 GMT+0000 (GMT);Order;403-4483647-1415560;;ItemFees;Commission;-12.98;;;Amazon.fr;25758151382
5291498428;Thu Oct 16 2025 13:18:45 GMT+0000 (GMT);Order;403-4483647-1415560;;ItemFees;ShippingHB;-1.27;;;Amazon.fr;25758151382
5291498431;Thu Oct 16 2025 13:18:45 GMT+0000 (GMT);Order;403-4483647-1415560;;ItemFees;DigitalServicesFee;-0.28;;;Amazon.fr;25758151382
5291501485;Thu Oct 16 2025 15:39:29 GMT+0000 (GMT);Refund;302-7597771-1862709;;ItemPrice;Tax;-4.07;;;Amazon.de;25758666322
5291501488;Thu Oct 16 2025 15:39:29 GMT+0000 (GMT);Refund;302-7597771-1862709;;ItemPrice;ShippingTax;-0.78;;;Amazon.de;25758666322
5291501491;Thu Oct 16 2025 15:39:29 GMT+0000 (GMT);Refund;302-7597771-1862709;;ItemPrice;Shipping;-4.12;;;Amazon.de;25758666322
5291501494;Thu Oct 16 2025 15:39:29 GMT+0000 (GMT);Refund;302-7597771-1862709;;ItemPrice;Principal;-21.43;;;Amazon.de;25758666322
5291501497;Thu Oct 16 2025 15:39:29 GMT+0000 (GMT);Refund;302-7597771-1862709;;ItemFees;Commission;3.93;;;Amazon.de;25758666322
5291501500;Thu Oct 16 2025 15:39:29 GMT+0000 (GMT);Refund;302-7597771-1862709;;ItemFees;RefundCommission;-0.94;;;Amazon.de;25758666322
5291501503;Thu Oct 16 2025 15:39:29 GMT+0000 (GMT);Refund;302-7597771-1862709;;ItemFees;ShippingHB;0.76;;;Amazon.de;25758666322
5291501554;Thu Oct 16 2025 20:09:43 GMT+0000 (GMT);ServiceFee;;;Cost of Advertising;TransactionTotalAmount;-601.31;;;;25758666322
5310838935;Thu Oct 16 2025 20:40:13 GMT+0000 (GMT);Order;406-2837396-3518717;;ItemPrice;Principal;21.4;;;Amazon.com.be;25727187262
5310838938;Thu Oct 16 2025 20:40:13 GMT+0000 (GMT);Order;406-2837396-3518717;;ItemPrice;Tax;4.5;;;Amazon.com.be;25727187262
5310838941;Thu Oct 16 2025 20:40:13 GMT+0000 (GMT);Order;406-2837396-3518717;;ItemPrice;Shipping;0.55;;;Amazon.com.be;25727187262
5310838944;Thu Oct 16 2025 20:40:13 GMT+0000 (GMT);Order;406-2837396-3518717;;ItemPrice;ShippingTax;0.11;;;Amazon.com.be;25727187262
5310838947;Thu Oct 16 2025 20:40:13 GMT+0000 (GMT);Order;406-2837396-3518717;;ItemFees;Commission;-4;;;Amazon.com.be;25727187262
5310838950;Thu Oct 16 2025 20:40:13 GMT+0000 (GMT);Order;406-2837396-3518717;;ItemFees;ShippingHB;-0.1;;;Amazon.com.be;25727187262
5310838953;Thu Oct 16 2025 20:40:13 GMT+0000 (GMT);Order;406-2837396-3518717;;ItemPrice;Principal;20.25;;;Amazon.com.be;25727187262
